16000668,ESC EST BASE AEREA
16009878,ESC MUL ANA CRISTINA R BRITO
16009886,ESC MUL PROF RAIMUNDA DE LIMA GUEDES
16010159,ESC MUL PROF JOSE CARLOS LIMA DA SILVA
16010167,ESC MUL MARIA JOSE DOS SANTOS FERREIRA
16010175,ESC MUL PROF JOSE LEOVES TEIXEIRA
16010183,ESC MUL PROF ANA MARIA DA SILVA RAMOS
16010191,ESC MUL PROF LUCIA NEVES DENIUR
16010523,ESC MUL PROF ELOANA CRISTINA LINA DA SILVA
16010744,ESC MUL PROFª SANDRA LOBATO FERREIRA
16042000,ESC MUL MARIA LUIZA BELLO DA SILVA
16004051,ESC FAMILIA AGRICOLA DO PACUI
16001850,CENTRO DE EDUCACAO TECNICA FRANCISCO LEITE
16002008,ESC SAO FRANCISCO DE ASSIS
16002016,COLEGIO SANTA BARTOLOMEA CAPITANIO
16002024,MODERNO CENT DE ENSINO EDUC E CULTURA
16002032,ESCOLA VISCONDE DE MAUA
16002903,ESC LOBINHO ANTONIO SERGIO M DE ALMEIDA
16003128,ESC AQUARELA ENSINO E CULTURA
16003160,ESC DE ENFERMAGEM SAO CAMILO
16003578,ESCOLA SESC ANTONIO OLIVEIRA SANTOS
16003586,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC DRAP
16007484,ESC ADVENTISTA DE MACAPA
16007735,NUCLEO DE EDUCACAO INTEGRADA - NEI
16007743,INTERGENIUS - ESC TEC BILINGUE
16007794,ESCOLA META
16008022,CENTRO DE ENSINO LIDER
16008391,UCRI UNIVERSIDADE DA CRIANCA
16008871,JD INF SONHO INFANTIL
16008880,NUCLEO EDUC PEQUENO GALILEU
16009347,CENTRO EDUC PRESBITERIANO DO AMAPA
16009363,CENTRO DE EDUC INF N S DE NAZARE
16009380,CENTRO DE ENSINO PODIUM
16009398,CENTRO EDUCACIONAL CRIANCA FELIZ - CECRIF
16009762,CEDAP - CENTRO DE EDUCACAO DO AMAPA
16010671,COLEGIO ARGOS
16010817,CENTRO EDUC RAINHA DA PAZ
16011007,CENTRO DE EDUCACAO APOENA
16011023,COLEGIO ALBERT EINSTEIN
16011120,CENTRO EDUCACIONAL CIRANDA DO ABC
16011210,ESCOLA BATISTA DE MACAPA
16011244,CENTRO DE ENSINO ESTACAO DA CRIANCA
16011287,CENTRO DE ENSINO LIRA
16011295,ESCOLA CRECHE SEMENTE DO SABER
16011325,COLEGIO IMPACTUS
16011368,CENTRO DE ENSINO TARUMA
16011376,CENTRO EDUCACIONAL TEMPO DE BRINCAR
16011449,COLEGIO EQUIPE UNIDADE II
16011457,CENTRO EDUCACIONAL MUNDO INFANTIL
16011465,FACULDADE DE MACAPA
16011473,NUCLEO EDUC PASSO A PASSO
16011481,ESCOLA MUNDIAL
16026004,CENTRO EDUC IRMA CARMELA BONASSI
16027000,COLEGIO EQUIPE MACAPA
16043006,CENTRO DE EDUC INF MARIA IMACULADA
16005376,ESC EST GRAZIELA REIS DE SOUZA
16005384,ESC EST JOSE HILARIO
16005406,ESC EST PANCADA DO CAMAIPI
16005414,ESC EST PROF ANTONIA SILVA SANTOS
16005422,ESC EST RIO NAVIO
16005430,ESCOLA ESTADUAL PRESIDENTE TANCREDO DE ALMEIDA NEVES
16005783,ESC EST FAGUNDES VARELA
16005821,ESC EST LARANJAL DO MARACA
16005848,ESC EST PIONEIRO
16005856,ESC EST EVILASIO PEDRO DE L FERREIRA
16005880,ESC EST AMILAR ARTHUR BRENHA
16005899,ESC EST ANTONICO DO RIO PRETO
16005902,ESC EST CENTRAL DO MARACA
16005945,ESC EST OSMUNDO VALENTE BARRETO
16005970,ESC EST DAMASO DE JESUS DO NASCIMENTO NETO
16006070,ESC EST LEANDRO PLACIDO FERREIRA
16006313,ESC EST PIQUIAZAL
16010990,ESC EST PROF MARIA DA SILVA MENDES
16005333,ESC EST DR MURILO BRAGA
16005341,ESC EST D PEDRO I
16005392,ESC EST MANOEL QUEIROZ BENJAMIM
16005368,ESC MUL FOZ DO RIO TAMBAQUI
16005449,ESC MUL CURUMURI
16005457,ESC MUL RIO ARIRAMBA
16005473,ESC MUL BARRO ALTO
16005511,ESC MUL CONCEICAO DO MARACA
16005520,ESC MUL RIO CURUCA
16005562,ESC MUL FOZ DO RIO ARIRAMBA
16005570,ESC MUL IGARAPE DO LAGO DO MARACA
16005589,ESC MUL JANARY GENTIL NUNES I
16005619,ESC MUL POCAO DO RIO PRETO
16005627,ESC MUL RAIMUNDO ANTONIO VIEIRA
16005660,ESC MUL SAO PEDRO DO CAMAIPI
16005678,ESC MUL SANTA LUZIA DO MARACA
16005686,ESC MUL SANTA MARIA DO FURO DO MARACA
16005694,ESC MUL SANTA MARIA DO MARACA MIRIM
16005708,ESC MUL SANTO ANDRE DO LAGO DO AJURUXI
16005716,ESC MUL SANTO ANTONIO DO AJURUXI
16005740,ESC MUL VILHENA ALVES
16005805,ESC MUL BAIXO MUTUACA
16005830,ESC MUL MARUIM DO MARACA
16005864,ESC MUL FRANCISCO MANOEL DA SILVA
16006003,ESC MUL TERRA ALTA DO RIO PRETO
16006011,ESC MUL FOZ DO IGARAPE DO BREU
16006062,ESC MUL JARBAS AMORIM CAVALCANTE
16006089,ESC MUL PACU DO MARACA
16006097,ESC MUL RAIMUNDO JACARANDA
16006100,ESC MUL ROQUE DE SOUZA PENAFORT
16006127,ESC MUL SAO JOSE DO AJURUXI
16006135,ESC MUL SAO JOSE DO MARACA
16006143,ESC MUL RIO URUBUENO
16007557,ESC MUL SOROROCA
16007590,PRE ESC EVILASIO PEDRO DE LIMA FERREIRA
16007948,CENTRO DE ATENDIMENTO INFANTIL VO OLGA
16008359,ESC MUL SAO TOME
16008839,ESC MUL SERTAO DO AJURUXI
16008855,ESC MUL ACAITUBA
16009231,ESC MUL SAO JOAO DO AJURUXI
16009240,ESC MUL RIO BISPO
16009355,CENTRO DE ATENDIMENTO INFANTIL TIA CHICA
16009452,ESC MUL JANARY GENTIL NUNES II
16009843,ESC MUL RIO MULATO
16010221,ESC MUL SAO FRANCISCO DO RIO PRETO
16010230,ESC MUL TAPIOCA
16010515,ESC MUL N S DO PERPETUO SOCORRO
16010710,ESC MUL SAO PEDRO DO RIO PRETO
16010973,ESC MUL BARREIRO
16010981,ESC MUL PONTE DO RIO PRETO
16011031,ESC MUL EVA MACHADO DE SOUSA
16011384,ESC MUL IZIDORIA DA SILVA REIS
16005538,ESC MUL DOMINGOS VALENTE BARRETO
16005767,JARDIM DE INFANCIA BRANCA DE NEVE
16005775,PRE ESC TIA RAIMUNDA PUREZA
16007956,CRECHE VO JOANA AYRES
16009223,PRE ESC TIA IRACEMA DA PENHA VIANA
16010833,ESC MUL PROF OTAVIO CALDEIRA AFONSO
16008340,ESC FAMILIA AGROEXTRATIVISTA DO CARVAO
16010108,ESC FAMILIA AGROEXTRATIVISTA DO MARACA
16008448,CENTRO EDUC SESC LER MAZAGAO
16000188,ESC INDIGENA EST JOSE NARCISO
16000196,ESC INDIGENA EST MARIA CATARINA NUNES
16000200,ESC INDIGENA EST MOISES IAPARRA
16000242,ESC INDIGENA EST SAO SEBASTIAO DO ACAIZAL
16000250,ESC INDIGENA EST FELINTO MORAES
16000269,ESC INDIGENA EST JOAO TEODORO FORTE
16000277,ESC INDIGENA EST GABRIEL DOS ANJOS
16000285,ESC INDIGENA EST SAO JOSE
16000293,ESC INDIGENA EST JOAO BATISTA MACIAL
16000323,ESC INDIGENA EST JORGE IAPARRA
16000331,ESC INDIGENA EST CAMILO NARCISO
16000340,ESC INDIGENA EST LEIDE DOS SANTOS
16000366,ESC INDIGENA EST SAO RAIMUNDO
16000382,ESC INDIGENA EST YANAWA
16000587,ESC EST DUQUE DE CAXIAS
16000617,ESC EST VILA VELHA
16000625,ESC INDIGENA EST MANOEL PRIMO DOS SANTOS
16006500,ESC INDIGENA EST KAMUYWA
16006518,ESC INDIGENA EST OLIVEIRA SANTOS
16006526,ESC INDIGENA EST JOAO AMANCIO
16006534,ESC INDIGENA EST JOSE FELIPE
16009665,ESC INDIGENA EST YWAWKA
16009711,ESC INDIGENA EST KWYKWYT
16009720,ESC INDIGENA EST AMOMMI
16000307,ESC EST JOAQUIM CAETANO DA SILVA
16000315,ESC EST JOAQUIM NABUCO
16000226,ESC EST TAPARABU
16000234,ESC INDIGENA MUL TAWARY
16000609,ESC MUL PRAINHA DO CASSIPORE
16006658,ESC MUL RIO PRIMEIRO DO CASSIPORE
16008430,ESCOLA INDIGENA MUNICIPAL FELIPE GABRIEL
16009100,ESC INDIGENA MUL MANOEL DOS SANTOS
16009118,ESC MUL LINA DE ALMEIDA SANTOS
16009126,ESC MUL BOM PASTOR
16011040,ESC INDIGENA MUL AHUMA
16011058,ESC INDIGENA MUL MARIA FLOR DOS SANTOS
16011139,ESC INDIGENA MUL KUMARUMA
16011147,ESC INDIGENA MUL TAMINA
16011155,ESC INDIGENA MUL SOLANGE DOS SANTOS HIPOLITO
16011163,ESC INDIGENA MUL ARIRAMBA
16011171,ESC INDIGENA MUL NEIDE FORTE
16016602,ESC MUL PROF ALCIANE BARBOSA
16000480,ESC MUL PROF MARCIA DO SOCORRO LIMA DE FRANCA
16007930,ESC MUL PROF MARIA LEOPOLDINA A RODRIGUES
16010752,EDUCANDARIO DO ABC
16010760,ESC MUL CAMILO MONTEIRO DOS REIS
16013000,ESC MUL ONEDIA PAIS BENTES
16014600,CHECHE MUNICIPAL O RECRUTINHA
16034007,ESC MUL PROF RUI MARQUES LOBO
16011015,CENTRO EDUCACIONAL DE OIAPOQUE
16011350,CENTRO EDUCACAIONAL CRIANCA MIUDA
16001249,ESC EST CENTRO NOVO
16001257,ESC EST SAO JOSE DO CACHORRINHO
16001265,ESC EST SETE ILHAS
16001273,ESC EST JOSE FERNANDES DA SILVA
16001281,ESC INDIGENA EST ARAMIRA
16001290,ESC EST JOAO PEREIRA CARDOSO
16001303,ESC INDIGENA EST MARYRY
16001346,ESCOLA INDIGENA ESTADUAL TAITETUWA
16001354,ESC EST TUCANO I
16001370,ESC INDIGENA EST YTUWASU
16008103,ESC INDIGENA EST MANILHA
16009681,ESC INDIGENA EST OKORA YRY
16010329,ESC INDIGENA EST CINCO MINUTOS
16010337,ESC INDIGENA EST CTA
16001320,ESC EST PROF MARIA HELENA CORDEIRO
16001230,ESC MUL SAO SEBASTIAO DO CACHACO
16001338,ESC MUL RIOZINHO
16001389,ESC MUL TUCANO II
16007204,ESC MUL NOVA DIVISAO
16009614,ESC MUL MANOEL RAIMUNDO DE SOUZA
16009916,ESC MUL MARIA DO CARMO
16009088,ESC MUL SAO PEDRO
16011317,ESC MUL PROF NAIDE DA SILVA MACIEL
16016408,ESC MUL PROF ERIKA DANIELLA DE CASTRO SILVA
16030001,ESC MUL JOSEFA NERY DA COSTA
16040007,ESC MUL RUTE DA SILVA NEVES
16006437,ESC FAMILIA AGRICOLA DA PERIMETRAL NORTE
16004124,ESC EST BOA ESPERANCA KM 114
16004132,ESC EST CAMPO VERDE
16004140,ESC EST FLORENCA TORRES DE ARAUJO
16004175,ESC EST KM 127
16004183,ESC EST KM 132
16004191,ESC EST FRANCISCO MANOEL DOS SANTOS
16004213,ESC EST MATAPI I
16004221,ESC EST MATAPI II
16004248,ESC EST SAO FRANCISCO DE ASSIS
16006747,ESC EST COLONIA AGRICOLA LINHA H DO MATAPI
16007760,ESC EST SANTA MARIA
16008154,ESC EST AYRTON SENNA DA SILVA
16004230,ESC EST PROF M CRISTINA B RODRIGUES
16006933,ESC EST JOSE RIBAMAR TEIXEIRA
16010825,ESC EST ELIAS DE FREITAS TRAJANO DE SOUZA
16004205,ESC MUL MARANHAO
16004256,ESC MUL DA LINHA C
16006925,ESC MUL GERINO DA SILVA PORTO
16006941,ESC MUL ALZIRA P QUEIROZ
16007115,ESC MUL KM 138
16007972,ESC MUL SAO MIGUEL
16008324,ESC MUL NOVO MILENIO
16008642,ESC MUL CUPIXI
16009495,ESC MUL JOANA MARIA SILVA DOS SANTOS
16009509,ESC MUL NOVA COLINA
16009959,ESC MUL RIO ARAGUARI
16010590,ESC MUL SAO JOSE
16004116,ESC MUL ACRE
16010850,ESC MUL ADAO FERREIRA DE SOUZA
16011090,CRECHE GUSTAVO MORAES DA SILVA
16011104,CENTRO DE EDUC INF PROF WILSON FERREIRA
16011252,ESC MUL AMELIA BITENCOURT BESSA DE OLIVEIRA
16000846,ESC EST JOAO EVANGELISTA LOPES
16000854,ESC EST PEDRO MACIEL FILHO
16000870,ESC EST PEDRO TEIXEIRA
16000889,ESC EST JOSE PLACIDO DE CASTRO
16000897,ESC EST SAO MIGUEL DO FLEXAL
16000862,ESC EST ERNESTO PEREIRA COLARES
16008499,ESC MUL MANOEL HURBANO DA SILVA BRITO
16009894,ESC MUL PROF JANDIRA FARIAS DA COSTA
16010124,ESC MUL PROF EVANDRO MARTINS RIBEIRO
16010132,ESCOLA MUNICIPAL DO PERNAMBUCO
16010140,ESCOLA MUNICIPAL CHAPEUZINHO VERMELHO
16013603,ESC MUL MARIA ENILZA COSTA ALVES
16007832,ESC MUL AUGUSTO ROCHA
16004361,ESC EST PROF DAVID MIRANDA DOS SANTOS
16004388,ESC EST ALBERTO SANTOS DUMONT
16004396,ESC EST FRANCISCO DE OLIVEIRA FILHO
16004426,ESC EST BELMIRO MACEDO MEDINA
16004442,ESC EST FOZ DO RIO MATAPI
16004450,ESC EST FOZ DO RIO PIRATIVA
16004469,ESC EST OSVALDINA FERREIRA DA SILVA
16004540,ESC EST RAIMUNDA BARRETO
16004787,ESC EST CONCEICAO DO MARUANUM I
16006577,ESC EST SAO SEBASTIAO DO LAGO PIRATIVA
16006909,ESC EST SAO JOAO DO MATAPI
16007220,ESC EST ANA DIAS DA COSTA
16009789,ESC EST N S DE NAZARE
16010493,ESC EST LEVINDO ALVES DOS SANTOS
16004353,ESC EST EVERALDO DA S VASCONCELOS JR
16004370,ESC EST PROF JOSE BARROSO TOSTES
16004400,ESC EST ALMIRANTE BARROSO
16004418,ESC EST AUGUSTO ANTUNES
16004485,ESC EST PE SIMAO CORRIDORI
16004493,ESC EST PROF AFONSO ARINOS DE MELO FRANCO
16004507,ESC EST PROF ELIZABETH PICANCO ESTEVES
16004515,ESC EST PROF FRANCISCO W LOBATO LIMA
16004523,ESC EST PROF JOANIRA DEL CASTILLO
16004531,ESC EST PROF JOSE RIBAMAR PESTANA
16004744,ESC EST ANTONIO JANUARIO PEREIRA
16004752,ESC EST MARIA CATARINA DANTAS TIBURCIO
16004760,JD INF VITORIA REGIA
16006178,ESC EST PROF WALDECY CORREA FERREIRA
16006291,ESC EST PROF IZANETE VICTOR DOS SANTOS
16006372,ESC EST SAO BENTO
16006771,ESC EST NOVO HORIZONTE
16006860,ESC EST SAO PAULO
16006917,ESC EST PROF DENISE DE MELO VASCONCELOS
16007352,ESC EST FONTE NOVA
16008790,ESC EST SAO JOAO
16009290,ESC EST IGARAPE DA FORTALEZA
16009940,ESC EST PROF RODOVAL BORGES SILVA
16010965,CENTRO INTEG DE FORM PROFIS EM PESCA E AQUICULTURA DO AMAPA
16037006,CENTRO DE EDUC PROF DE SANTANA PROF MARIA SALOME GOMES SARES
16004574,ESC MUL CAFEZAL
16004612,ESC MUL PIRATIVA
16004620,ESC MUL FOZ RIO VILA NOVA
16004647,ESC MUL SAO JOSE
16004795,ESC MUL PIASSACA
16006399,ESC MUL MATAPI MIRIM
16008120,ESC MUL MATAO DO PIASSACA
16010655,ESC MUL RAIMUNDO MONTEIRO BAIA
16010914,ESC MUL LEONICE DIAS BORGES
16039017,ESC MUL IGARAPE DO LAGO
16004566,ESC MUL AMAZONAS
16004590,ESC MUL PE ANGELO BIRAGHI
16004604,ESC MUL PIAUI
16006160,ESC MUL PE FULVIO GIULLIANO
16008111,ESC MUL PROF GENTILA ANSELMO NOBRE
16008570,CRECHE MUL ADRIELLE FERREIRA DA SILVA
16008995,ESC MUL PROF MARIA ILNAH DE SOUZA ALMEIDA
16010302,ESC MUL IRANILDE DE ARAUJO FERREIRA
16010876,ESC MUL N S DOS NAVEGANTES
16010884,ESC MUL OSMARINA DE ARAUJO LIMA
16010892,ESC MUL JOSYCLEIA GUIMBAL BORGES
16010906,ESC MUL FERNANDO RODRIGUES DO CARMO
16010922,ESC MUL CLAUDIONOR ROCHA FREITAS
16010930,ESC MUL N S DA CONCEICAO
16011228,CRECHE MUL PROF DR MAURO CEZAR DA SILVA CORREIA
16011236,CRECHE MUL PROF LIANA RODRIGUES SARDINHA
16011260,CRECHE IRAIDINA PINHEIRO SANCHES
16011279,CRECHE ESCOLA IGARAPE DA FORTALEZA
16016807,ESC MUL BENEDITO CARDOSO DOS SANTOS
16028007,ESC MUL PARAISO DA CIDADANIA
16038002,ESC MUN SARA PIRES DA SILVA
16004329,ESC EDUC BAS E PROFISSIONAL GOV JANARY G NUNES
16004698,ESC JARDIM DE DEUS
16004779,ESC CRIANCAS ALEGRES
16008464,GRUPO PERSPECTIVAS CONSTRUTIVAS
16008804,ESCOLA CRISTA SHALOM
16008863,CENTRO EDUC MUNDO INFANTIL
16009797,NUCLEO EDUC SANTA CECILIA
16009827,CENTRO EDUCACIONAL MENINO JESUS
16009835,NUCLEO EDUC URSINHOS CARINHOSOS
16009860,NUCLEO EDUC AMOR DE MAE
16010043,CENTRO EDUCACIONAL CACILDO PELAES-CECAP
16010485,APAE - SANTANA
16011422,NUCLEO EDUCACIONAL SENHOR WILSON
16014405,CENTRO EDUC BALAO MAGICO
16001206,ESC EST COLONIA DE AGUA BRANCA
16001222,ESC EST SETE DE SETEMBRO
16001192,ESC EST DR HERMELINO HERBSTER GUSMAO
16001214,ESC MUL PEDRA PRETA
16006755,ESC MUL COLONIA DO CACHACO
16006895,ESC MUL NOSSA SENHORA DO PERPETUO SOCORRO
16007689,ESC MUL DIREITOS HUMANOS
16007697,ESC MUL BEIJA FLOR
16000927,ESC EST BASILIO PEREIRA DE SOUZA FILHO
16000935,ESC EST MARIA DE NAZARE DE P LIMA
16000960,ESC EST JOAO BRAZAO DA SILVA
16000978,ESC EST GUANABARA DO ARAGUARI
16000986,ESC EST WASHINGTON LUIS A FIGUEIREDO
16000994,ESC EST MARIA LUCILA BRAZAO
16001001,ESC EST NAZARE DO APOREMA
16001052,ESC EST SANTA FE DO FLORESTAL
16001060,ESC EST LUCIANA RABELO LEITE
16001087,ESC EST SAO SEBASTIAO DA TERRA FIRME
16001095,ESC EST SAO TOME DO APOREMA
16001109,ESC EST PROF JOAO CAMARAO
16001125,ESC EST UAPEZAL
16001133,ESC EST JUVENAL FARIAS DA COSTA
16001150,ESC EST NAZARE TAVORA GURJAO
16001176,ESC EST RAIMUNDO DOS SANTOS MACIEL
16006674,ESC EST VAREIRO
16007140,ESC EST DARCY RIBEIRO
16007700,ESC EST SAO JOSE DO MUTUM
16007778,ESC EST NOVA VIDA
16009487,ESC EST CHICO MENDES
16009703,ESC EST ENTRE RIOS
16001184,ESC EST PROF MARIA JOSE DE NAZARE F LIMA
16006631,ESC EST REISALINA FERREIRA TOMAZ
16010949,ESC EST ALZIRA DE LIMA SANTOS
16006445,ESC MUL IGARAPE DO PEIXE APOREMA
16007255,ESC MUL ANDIROBA DO LAGO NOVO
16008685,ESC MUL CHAPEUZINHO VERMELHO
16008707,PRE ESC BOM JESUS
16010680,ESC MUL TELMA SANTANA GAMELEIRA
16010698,ESC MUL CRIANCA FELIZ
16010701,ESC MUL TIO ZECA
16015207,ESC MUL TARTARUGAL GRANDE
16015215,ESC MUL CRISTO REI
16015223,ESC MUL NOVA VIDA
16015231,ESC MUL JANARY I
16015401,ESC MUL FAZENDA MODELO
16015614,ESC MUL ITAUBAL
16023005,PRE ESC TIO PATINHAS
16007565,ESC MUL ANALICE MACIEL DE JESUS
16009207,ESC MUL PROF JUCICLEIDE DOS S FERREIRA
16011333,ESCOLA MUNICIPAL RAQUEL DA PAZ OLIVEIRA
16011414,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL JARDIM ENCANTADO
16015622,ESC MUL RAIMUNDA LOBATO DOS SANTOS
16010450,ESC FAMILIA AGROEXTRATIVISTA DO CEDRO
16004973,ESC EST JARILANDIA
16004981,ESC EST MUNGUBA DO JARI
16005023,ESC EST TEOTONIO BRANDAO VILELA
16005058,ESC MUL SANTA RITA DO CAJARI
16005139,ESC MUL MATAUAU
16005155,ESC MUL MARAJO
16005163,ESC MUL N S SANTANA
16005198,ESC MUL SAO SEBASTIAO DO CAJARI
16005210,ESC MUL JOAO DIAS DE SOUZA
16005236,ESC MUL SAO TOME DO CAJARI
16006569,ESC MUL SAO FRANCISCO DO MARAPI
16006607,ESC MUL SANTA ANA DO CAJARI
16006615,ESC MUL SANTA HELENA
16006640,ESC MUL FRANCISCO BEZERRA DA SILVA
16006712,ESC MUL ARUANS
16007077,ESC MUL N S DE APARECIDA
16007085,ESC MUL TAPEREIRA
16007093,ESC MUL COMERCIO DO CAJARI
16007131,ESC MUL PAGA DIVIDA
16008235,ESC MUL ATERRO DO MURIACA
16009282,PRE ESC FONTE DO SABER
16010299,ESC MUL AGUA AZUL
16036018,ESC MUL JOAO PIMENTEL
16006585,ESC MUL ALVARO MARQUES GONCALVES
16006690,ESC MUL BENEDITO LIMA PENELVA
16008774,CENTRO EDUCACIONAL INFANTIL CANTINHO DO SABER
16009312,CENTRO EDUC INF CANTINHO DA CRIANCA
16009428,CENTRO EDUC INF ARCO IRIS
16009436,CENTRO EDUC INF JOSIMAR COUTINHO
16009444,ESC MUL FRANCISCA DE FREITAS ARAUJO
16010795,ESC MUL FELINTO BATISTA
16011406,CRECHE MUL OTILIA DOS SANTOS SOUSA
16036000,CENTRO EDUC INFANTIL MAGIA DO ABC